sales,quantity,discount,category,subcategory,ship_mode,segment,country,city,state,region,target,order_month,order_year
344.372,4,0.3,0,5,3,2,0,374,36,1,0,11,2018
30.384,1,0.2,1,2,2,2,0,163,41,0,1,9,2020
22.848,2,0.2,1,3,2,2,0,141,3,3,1,7,2018
38.62,2,0.0,1,14,3,2,0,506,5,1,1,9,2020
59.98,2,0.0,2,0,3,2,0,506,5,1,1,9,2020
174.3,3,0.0,1,3,3,0,0,93,18,1,1,3,2020
383.96,5,0.2,2,13,3,2,0,202,8,2,1,9,2020
15.57,3,0.7,1,3,3,2,0,202,8,2,0,9,2020
22.32,4,0.0,1,3,0,0,0,464,44,2,1,8,2019
103.6,7,0.0,1,10,0,0,0,464,44,2,1,8,2019
2.97,3,0.0,2,0,2,1,0,329,30,1,1,11,2020
569.99,1,0.0,2,13,2,1,0,329,30,1,1,11,2020
50.97,3,0.0,0,9,2,1,0,329,30,1,1,11,2020
298.116,6,0.3,0,16,0,2,0,109,41,0,0,7,2020
59.52,3,0.0,1,2,2,1,0,329,30,1,1,3,2019
230.28,3,0.2,0,5,3,1,0,389,35,3,1,7,2019
105.52,5,0.2,1,12,3,1,0,389,35,3,1,7,2019
23.36,2,0.0,1,7,3,1,0,49,3,3,1,8,2020
71.976,3,0.2,2,13,3,1,0,49,3,3,1,8,2020
8.56,2,0.0,1,12,3,1,0,49,3,3,1,8,2020
13.92,3,0.2,1,3,3,1,0,49,3,3,1,8,2020
2518.29,9,0.0,1,1,3,1,0,49,3,3,1,8,2020
540.57,3,0.0,1,14,3,1,0,49,3,3,1,8,2020
221.056,8,0.2,1,3,3,1,0,49,3,3,1,8,2020
81.424,2,0.2,0,5,0,1,0,437,3,3,0,12,2019
134.8,10,0.0,1,14,0,1,0,437,3,3,1,12,2019
39.582,9,0.8,1,3,3,0,0,109,41,0,0,12,2020
44.688,7,0.2,1,15,3,0,0,109,41,0,1,12,2020
31.744,2,0.2,1,2,3,0,0,109,41,0,1,12,2020
40.98,5,0.8,1,3,3,0,0,109,41,0,0,12,2020
3.168,3,0.8,1,3,3,0,0,109,41,0,0,12,2020
18.84,5,0.2,1,8,3,0,0,137,41,0,0,3,2017
362.25,6,0.3,0,5,3,0,0,137,41,0,0,3,2017
63.552,6,0.6,0,9,3,0,0,137,41,0,0,3,2017
129.552,3,0.2,1,14,3,0,0,137,41,0,0,3,2017
5.984,2,0.2,1,3,3,0,0,329,30,1,1,11,2018
861.76,4,0.0,2,13,3,0,0,329,30,1,1,11,2018
66.96,4,0.0,1,14,3,1,0,405,19,1,1,4,2017
6.24,2,0.0,1,3,3,1,0,405,19,1,1,4,2017
435.168,4,0.2,0,5,3,1,0,81,3,3,0,10,2020
14.9,5,0.0,1,8,3,1,0,81,3,3,1,10,2020
15.8,4,0.0,1,1,3,1,0,81,3,3,1,10,2020
72.9,5,0.0,0,9,3,1,0,81,3,3,1,10,2020
206.352,3,0.2,0,16,3,1,0,81,3,3,1,10,2020
7.992,1,0.2,2,13,3,1,0,81,3,3,1,10,2020
81.36,5,0.2,1,14,2,1,0,301,8,2,0,11,2020
20.232,8,0.7,1,3,2,1,0,301,8,2,0,11,2020
389.056,4,0.2,1,1,2,1,0,301,8,2,1,11,2020
20.736,4,0.2,1,12,2,1,0,301,8,2,1,11,2020
41.472,8,0.2,1,12,2,1,0,301,8,2,1,11,2020
33.36,4,0.0,1,12,3,1,0,266,3,3,1,3,2018
90.882,3,0.7,0,4,0,1,0,120,4,3,0,10,2019
15.992,1,0.2,2,13,0,1,0,120,4,3,0,10,2019
120.784,1,0.2,0,5,0,1,0,120,4,3,1,10,2019
519.792,4,0.4,2,13,3,1,0,374,36,1,0,8,2018
31.176,3,0.2,2,0,3,1,0,374,36,1,0,8,2018
10.368,2,0.2,1,12,3,1,0,374,36,1,1,8,2018
2.724,2,0.7,1,3,3,1,0,374,36,1,0,8,2018
254.352,3,0.2,0,9,3,1,0,374,36,1,0,8,2018
3.762,3,0.7,1,3,3,1,0,374,36,1,0,8,2018
10.272,3,0.2,1,12,3,1,0,374,36,1,1,8,2018
659.97,3,0.0,2,13,3,0,0,215,22,2,1,5,2017
113.73,3,0.0,2,13,3,0,0,215,22,2,1,5,2017
5.104,1,0.2,1,3,3,2,0,266,3,3,1,8,2018
16.448,2,0.2,1,12,3,0,0,207,41,0,1,1,2017
81.92,4,0.0,1,1,0,0,0,87,28,1,1,9,2017
254.9,5,0.0,0,9,0,0,0,87,28,1,1,9,2017
15.12,5,0.2,1,8,2,1,0,80,11,0,1,1,2020
7.872,3,0.2,1,2,2,1,0,80,11,0,1,1,2020
8.32,5,0.2,1,3,0,0,0,452,45,3,1,4,2019
89.95,5,0.0,2,13,2,0,0,262,30,1,1,7,2019
25.2,4,0.0,1,10,3,2,0,453,47,0,1,8,2019
37.59,3,0.0,1,10,3,2,0,453,47,0,1,8,2019
14.97,1,0.0,1,14,3,2,0,453,47,0,1,8,2019
1.98,2,0.0,2,0,3,2,0,453,47,0,1,8,2019
39.936,4,0.7,1,3,0,0,0,42,8,2,0,6,2019
18.464,2,0.2,2,0,0,0,0,42,8,2,1,6,2019
4.896,3,0.7,1,3,2,0,0,24,4,3,0,11,2018
145.764,6,0.7,0,4,2,0,0,24,4,3,0,11,2018
9.612,6,0.7,1,3,2,0,0,24,4,3,0,11,2018
199.75,5,0.0,2,0,0,2,0,437,3,3,1,11,2020
1673.184,12,0.2,0,16,0,2,0,437,3,3,1,11,2020
12.18,7,0.0,0,9,0,1,0,452,45,3,1,5,2017
57.68,4,0.0,1,1,0,1,0,452,45,3,1,5,2017
263.96,4,0.0,2,13,3,0,0,127,13,0,1,11,2018
299.94,6,0.0,2,0,0,0,0,266,3,3,1,12,2018
25.76,7,0.0,1,15,0,0,0,266,3,3,1,12,2018
271.9,2,0.0,2,13,0,0,0,269,19,1,1,12,2017
45.84,3,0.0,0,9,0,0,0,269,19,1,1,12,2017
9.82,2,0.0,0,9,0,0,0,269,19,1,1,12,2017
93.36,12,0.0,1,8,3,0,0,283,45,3,1,10,2019
541.24,4,0.0,1,14,3,0,0,345,34,0,1,11,2018
106.32,3,0.0,1,12,3,0,0,345,34,0,1,11,2018
1323.9,5,0.0,0,5,3,0,0,345,34,0,1,11,2018
126.624,6,0.2,1,12,2,1,0,374,36,1,1,3,2017
125.944,7,0.2,2,13,0,0,0,24,4,3,1,6,2018
663.92,5,0.2,1,3,1,0,0,329,30,1,1,5,2020
120.0,8,0.0,2,0,1,0,0,329,30,1,1,5,2020
3.29,1,0.0,1,8,1,0,0,329,30,1,1,5,2020
18.84,3,0.0,0,9,1,0,0,329,30,1,1,5,2020
60.672,6,0.2,0,9,0,2,0,241,33,1,1,9,2017
30.816,9,0.2,1,2,0,2,0,241,33,1,1,9,2017
52.792,1,0.2,2,13,2,1,0,307,3,3,1,10,2020
83.9,10,0.0,1,1,0,0,0,426,23,0,1,11,2020
11.76,2,0.0,1,12,0,0,0,426,23,0,1,11,2020
4.992,3,0.8,1,1,3,1,0,109,41,0,0,7,2017
87.92,5,0.2,1,7,3,1,0,109,41,0,1,7,2017
657.93,5,0.3,0,5,3,1,0,109,41,0,0,7,2017
1.044,1,0.8,1,3,3,1,0,109,41,0,0,7,2017
210.68,2,0.0,0,9,2,1,0,329,30,1,1,9,2018
78.8,1,0.0,1,14,2,1,0,329,30,1,1,9,2018
19.99,1,0.0,2,0,2,1,0,329,30,1,1,9,2018
772.68,4,0.0,1,14,2,1,0,329,30,1,1,9,2018
106.08,6,0.2,2,0,3,0,0,434,41,0,0,10,2019
23.076,3,0.6,0,9,3,0,0,8,41,0,0,1,2019
25.92,5,0.2,1,12,3,0,0,8,41,0,1,1,2019
47.952,3,0.2,1,12,0,0,0,207,41,0,1,6,2018
0.984,2,0.8,1,3,0,0,0,207,41,0,0,6,2018
75.384,9,0.6,0,9,0,0,0,207,41,0,0,6,2018
4.608,2,0.2,1,10,0,0,0,207,41,0,1,6,2018
37.68,6,0.0,1,3,0,0,0,247,19,1,1,9,2018
41.91,3,0.0,1,1,3,1,0,94,9,2,1,7,2020
435.999,3,0.15,0,4,2,0,0,266,3,3,1,6,2020
388.704,6,0.2,0,5,2,1,0,452,45,3,1,8,2020
572.58,6,0.0,1,14,2,1,0,452,45,3,1,8,2020
33.18,2,0.0,2,0,2,1,0,452,45,3,1,8,2020
63.88,4,0.0,2,0,3,2,0,63,19,1,1,3,2020
26.72,1,0.0,0,9,3,2,0,63,19,1,1,3,2020
295.056,9,0.2,1,3,2,0,0,432,42,3,1,9,2020
393.25,5,0.0,1,1,3,0,0,329,30,1,1,9,2019
2.214,3,0.7,1,3,2,0,0,108,33,1,0,12,2019
16.272,3,0.2,1,12,2,0,0,521,31,2,1,11,2020
706.86,7,0.0,1,1,3,1,0,329,30,1,1,7,2019
5.97,5,0.7,1,3,3,1,0,374,36,1,0,9,2017
21.184,1,0.2,0,9,3,1,0,374,36,1,1,9,2017
41.376,6,0.2,1,1,3,1,0,374,36,1,1,9,2017
17.94,3,0.0,1,2,2,1,0,329,30,1,1,7,2017
2.655,1,0.7,1,3,3,1,0,374,36,1,0,9,2020
892.35,5,0.0,1,14,3,0,0,266,3,3,1,8,2018
307.666,2,0.15,0,4,3,0,0,266,3,3,1,8,2018
728.82,9,0.0,1,14,3,0,0,266,3,3,1,8,2018
41.36,5,0.2,1,3,3,0,0,266,3,3,1,8,2018
43.176,3,0.2,2,13,3,0,0,266,3,3,1,8,2018
4.16,2,0.0,0,9,3,0,0,266,3,3,1,8,2018
61.4,5,0.0,1,12,3,1,0,262,30,1,1,9,2018
24.448,2,0.2,1,3,3,1,0,262,30,1,1,9,2018
263.96,4,0.0,2,13,0,0,0,410,30,1,1,11,2019
359.97,3,0.0,2,13,0,0,0,410,30,1,1,11,2019
12.96,2,0.0,1,12,0,0,0,410,30,1,1,11,2019
116.82,3,0.0,1,14,0,0,0,410,30,1,1,11,2019
276.784,2,0.2,1,3,0,0,0,410,30,1,1,11,2019
239.97,3,0.0,2,0,3,1,0,438,3,3,1,10,2018
16.02,6,0.0,0,9,3,1,0,438,3,3,1,10,2018
454.56,5,0.2,1,14,3,0,0,209,41,0,0,1,2020
141.42,5,0.6,0,9,3,0,0,209,41,0,0,1,2020
310.744,4,0.3,0,5,3,0,0,209,41,0,0,1,2020
12.736,4,0.2,1,2,3,0,0,209,41,0,1,1,2020
6.47,5,0.8,1,3,3,0,0,209,41,0,0,1,2020
13.748,14,0.8,1,3,3,0,0,209,41,0,0,1,2020
15.224,2,0.8,1,1,3,0,0,209,41,0,0,1,2020
27.42,3,0.0,0,9,3,1,0,131,9,2,1,6,2018
165.98,1,0.0,1,3,3,1,0,131,9,2,1,6,2018
75.0,3,0.0,2,0,3,1,0,131,9,2,1,6,2018
134.272,8,0.2,1,3,3,2,0,329,30,1,1,11,2019
146.544,6,0.2,1,10,3,1,0,464,35,3,1,10,2018
131.904,3,0.2,1,12,3,1,0,464,35,3,1,10,2018
203.88,5,0.2,1,1,3,1,0,464,35,3,1,10,2018
14.301,7,0.7,1,3,3,1,0,464,35,3,0,10,2018
718.64,10,0.2,1,14,3,1,0,464,35,3,0,10,2018
61.1,5,0.0,0,9,3,2,0,16,44,2,1,10,2019
28.08,3,0.2,1,1,3,0,0,521,31,2,1,4,2020
10.496,4,0.2,1,2,2,1,0,530,1,3,1,9,2019
39.92,2,0.2,1,3,3,0,0,435,3,3,1,7,2018
77.58,9,0.0,1,1,0,1,0,28,18,1,1,8,2018
269.36,7,0.0,1,14,3,2,0,452,45,3,1,12,2017
5.76,2,0.0,1,10,3,0,0,438,3,3,1,12,2018
109.9,5,0.0,1,2,2,2,0,329,30,1,1,11,2020
23.88,3,0.0,0,9,2,0,0,452,45,3,1,7,2020
26.2,4,0.0,1,12,2,0,0,452,45,3,1,7,2020
12.96,2,0.0,1,12,2,0,0,452,45,3,1,7,2020
234.95,5,0.0,2,0,2,0,0,452,45,3,1,7,2020
118.25,5,0.0,1,14,3,0,0,3,29,3,1,12,2020
4.28,1,0.0,1,12,3,0,0,3,29,3,1,12,2020
26.85,3,0.0,2,0,0,2,0,266,3,3,1,3,2019
3357.6,3,0.2,2,11,0,2,0,266,3,3,1,3,2019
8.26,2,0.0,1,10,3,0,0,266,3,3,1,5,2018
2973.32,7,0.2,2,11,3,0,0,266,3,3,1,5,2018
104.79,7,0.0,1,14,3,0,0,266,3,3,1,5,2018
775.728,6,0.2,2,13,3,0,0,266,3,3,1,5,2018
89.0664,1,0.32,0,4,0,2,0,207,41,0,0,2,2020
175.44,6,0.2,1,2,0,2,0,207,41,0,1,2,2020
438.336,4,0.2,2,13,0,2,0,207,41,0,0,2,2020
215.544,4,0.3,0,5,3,0,0,374,36,1,0,12,2020
55.584,6,0.2,1,7,3,0,0,80,11,0,1,11,2020
127.386,2,0.3,0,5,3,0,0,80,11,0,0,11,2020
248.43,5,0.3,0,5,2,0,0,433,41,0,0,12,2019
11.648,4,0.8,1,1,2,0,0,433,41,0,0,12,2019
85.246,2,0.3,0,5,2,0,0,433,41,0,0,12,2019
20.64,5,0.2,1,2,2,1,0,364,41,0,1,10,2020
148.02,3,0.0,0,9,3,1,0,266,3,3,1,8,2020
33.29,1,0.0,1,14,1,1,0,162,14,0,1,11,2020
204.95,5,0.0,1,12,3,0,0,266,3,3,1,6,2020
526.344,4,0.3,0,5,3,0,0,80,11,0,0,7,2020
41.96,2,0.0,0,9,3,0,0,438,3,3,1,11,2019
451.152,3,0.2,0,5,3,0,0,438,3,3,0,11,2019
31.504,11,0.2,1,3,3,0,0,438,3,3,1,11,2019
30.672,3,0.2,1,7,3,0,0,374,36,1,1,12,2017
1079.976,4,0.4,2,6,3,0,0,374,36,1,1,12,2017
161.568,2,0.2,0,5,3,0,0,307,3,3,0,9,2020
2.934,3,0.8,1,3,3,0,0,207,41,0,0,2,2018
18.528,2,0.2,2,0,3,0,0,207,41,0,1,2,2018
670.752,3,0.2,1,14,3,0,0,207,41,0,0,2,2018
64.96,5,0.6,0,9,3,0,0,80,11,0,0,8,2020
41.94,2,0.0,2,0,0,1,0,409,3,3,1,7,2017
11.96,2,0.0,1,12,0,1,0,409,3,3,1,7,2017
13.12,4,0.0,1,2,0,1,0,409,3,3,1,7,2017
535.41,3,0.0,1,14,0,1,0,409,3,3,1,7,2017
72.78,3,0.6,0,9,3,1,0,109,41,0,0,10,2018
36.84,3,0.0,1,12,3,0,0,266,3,3,1,2,2018
87.71,7,0.0,1,10,3,0,0,266,3,3,1,2,2018
562.2925,7,0.45,0,16,3,1,0,238,8,2,0,8,2019
56.52,9,0.0,0,9,3,2,0,329,30,1,1,11,2017
11.264,8,0.2,1,2,3,2,0,374,36,1,1,7,2019
284.08,10,0.2,1,14,3,2,0,374,36,1,1,7,2019
18.496,4,0.2,1,12,3,2,0,374,36,1,1,7,2019
14.73,3,0.0,1,10,3,0,0,437,3,3,1,2,2019
186.54,3,0.0,1,14,3,0,0,437,3,3,1,2,2019
557.728,4,0.2,0,16,3,0,0,437,3,3,1,2,2019
159.968,4,0.2,2,13,3,0,0,437,3,3,0,2,2019
471.9,6,0.0,1,1,3,0,0,248,34,0,1,6,2017
3.52,2,0.0,1,2,3,0,0,248,34,0,1,6,2017
49.12,4,0.0,1,12,3,0,0,430,44,2,1,6,2020
20.16,7,0.0,1,10,3,2,0,446,3,3,1,12,2019
10.68,2,0.0,1,3,0,1,0,396,39,0,1,1,2017
141.96,2,0.0,0,4,0,1,0,396,39,0,1,1,2017
32.48,2,0.0,1,14,0,0,0,452,45,3,1,3,2020
20.04,3,0.0,1,12,0,0,0,452,45,3,1,3,2020
13999.96,4,0.0,2,6,0,0,0,452,45,3,1,3,2020
238.0,2,0.0,2,0,3,0,0,296,5,1,1,3,2020
61.96,2,0.0,1,12,3,0,0,296,5,1,1,3,2020
239.372,2,0.3,0,16,3,0,0,28,18,1,0,10,2019
595.0,5,0.0,2,0,3,0,0,437,3,3,1,11,2019
16.032,3,0.2,1,12,3,1,0,344,41,0,1,12,2020
199.75,5,0.0,2,0,3,2,0,298,5,1,1,3,2019
227.96,2,0.0,0,5,3,0,0,35,28,1,1,2,2019
293.52,6,0.0,1,1,2,0,0,329,30,1,1,9,2018
307.98,2,0.0,2,13,2,0,0,329,30,1,1,9,2018
96.96,6,0.0,0,9,3,0,0,437,3,3,1,11,2018
117.488,7,0.2,1,3,3,0,0,437,3,3,1,11,2018
11.952,3,0.2,1,3,3,0,0,437,3,3,1,11,2018
512.499,3,0.15,0,4,3,0,0,437,3,3,0,11,2018
863.128,7,0.2,0,16,3,1,0,438,3,3,0,7,2019
2036.86,7,0.0,0,16,3,2,0,452,45,3,1,11,2020
449.568,2,0.2,0,5,3,2,0,452,45,3,0,11,2020
108.96,3,0.0,2,0,3,2,0,452,45,3,1,11,2020
264.18,7,0.0,1,2,3,0,0,215,22,2,1,2,2019
2.88,1,0.0,1,10,3,2,0,266,3,3,1,7,2017
41.904,6,0.2,1,3,3,2,0,266,3,3,1,7,2017
23.92,4,0.0,1,14,3,2,0,266,3,3,1,7,2017
156.512,4,0.2,1,12,3,1,0,80,11,0,1,1,2019
128.34,6,0.0,1,14,0,2,0,329,30,1,1,9,2019
474.95,5,0.0,2,0,0,0,0,266,3,3,1,12,2020
999.98,2,0.0,2,6,3,0,0,121,45,3,1,9,2019
277.5,4,0.5,0,16,3,0,0,464,35,3,0,8,2018
1252.704,8,0.4,0,16,3,0,0,374,36,1,0,11,2018
110.97,5,0.4,2,13,3,0,0,374,36,1,0,11,2018
22.608,3,0.6,0,9,3,1,0,80,11,0,0,5,2020
1.892,1,0.6,0,9,3,1,0,80,11,0,0,5,2020
63.312,3,0.2,1,12,3,1,0,80,11,0,1,7,2020
7.824,1,0.2,1,7,2,0,0,80,11,0,1,9,2018
170.072,4,0.3,0,5,2,0,0,80,11,0,0,9,2018
62.82,9,0.0,1,12,3,1,0,329,30,1,1,12,2019
19.44,3,0.0,1,12,2,0,0,414,18,1,1,10,2018
7.38,1,0.0,1,3,2,0,0,414,18,1,1,10,2018
38.88,6,0.0,1,12,3,0,0,329,30,1,1,11,2020
187.76,4,0.0,0,9,3,0,0,329,30,1,1,11,2020
6.048,7,0.7,1,3,0,0,0,128,31,2,0,11,2018
98.352,3,0.2,1,1,0,0,0,128,31,2,1,11,2018
335.744,2,0.2,0,9,0,0,0,128,31,2,1,11,2018
8.96,2,0.0,1,12,2,1,0,447,3,3,1,12,2018
89.568,4,0.2,2,0,3,0,0,228,40,2,0,9,2020
71.96,5,0.2,1,2,3,0,0,228,40,2,1,9,2020
15.552,3,0.2,1,12,3,0,0,228,40,2,1,9,2020
10.43,5,0.8,1,3,3,0,0,80,11,0,0,4,2020
72.784,1,0.2,1,14,3,0,0,80,11,0,0,4,2020
67.15,5,0.0,1,14,1,1,0,329,30,1,1,11,2018
549.98,2,0.0,2,13,1,1,0,329,30,1,1,11,2018
11.82,3,0.0,0,9,1,1,0,329,30,1,1,11,2018
4643.8,4,0.0,2,11,1,1,0,329,30,1,1,11,2018
577.764,2,0.1,0,5,1,1,0,329,30,1,1,11,2018
191.5155,1,0.45,0,16,3,0,0,113,8,2,0,4,2018
2.624,1,0.2,1,2,3,0,0,113,8,2,1,4,2018
1369.764,6,0.7,1,3,3,0,0,323,40,2,0,9,2018
294.368,4,0.2,1,14,3,0,0,323,40,2,0,9,2018
81.568,2,0.2,1,1,3,1,0,323,40,2,1,9,2020
44.46,5,0.6,0,9,3,0,0,109,41,0,0,11,2019
314.088,3,0.2,1,14,3,0,0,109,41,0,1,11,2019
6.336,4,0.7,1,3,3,1,0,317,40,2,0,9,2018
10.48,1,0.2,1,12,3,1,0,317,40,2,1,9,2018
2.469,1,0.7,1,3,3,1,0,317,40,2,0,9,2018
3.264,2,0.7,1,3,3,1,0,317,40,2,0,9,2018
4.344,3,0.2,1,8,3,0,0,109,41,0,1,10,2017
31.776,3,0.6,0,9,3,0,0,109,41,0,0,10,2017
4.928,2,0.2,1,10,3,0,0,109,41,0,1,10,2017
1.788,3,0.8,1,3,3,0,0,109,41,0,0,10,2017
15.072,4,0.2,1,8,3,0,0,109,41,0,0,10,2017
12.624,2,0.2,1,14,3,0,0,16,41,0,0,2,2017
185.88,6,0.0,1,12,3,1,0,364,3,3,1,6,2019
12.96,2,0.0,1,12,3,1,0,364,3,3,1,6,2019
189.7,10,0.0,1,12,2,0,0,146,19,1,1,11,2020
40.99,1,0.0,1,12,2,0,0,146,19,1,1,11,2020
82.64,2,0.0,0,9,2,2,0,488,30,1,1,4,2019
31.02,2,0.0,1,14,2,2,0,488,30,1,1,4,2019
89.97,3,0.0,2,0,2,2,0,488,30,1,1,4,2019
35.97,3,0.0,1,2,2,0,0,444,9,2,1,6,2019
1266.86,7,0.0,0,4,2,0,0,444,9,2,1,6,2019
169.45,5,0.0,1,14,3,0,0,440,3,3,1,9,2017
40.68,2,0.0,1,14,3,0,0,440,3,3,1,9,2017
3.328,2,0.2,1,15,3,0,0,216,8,2,1,5,2020
933.262,4,0.45,0,16,3,0,0,216,8,2,0,5,2020
2803.92,5,0.2,0,5,3,0,0,216,8,2,0,5,2020
4.768,2,0.2,1,14,1,0,0,216,8,2,0,10,2020
6.672,1,0.2,1,12,1,0,0,216,8,2,1,10,2020
4.448,2,0.2,1,2,1,0,0,216,8,2,1,10,2020
43.936,4,0.2,0,9,1,0,0,216,8,2,1,10,2020
23.744,2,0.2,1,3,3,0,0,329,30,1,1,9,2017
357.0,3,0.0,2,0,3,0,0,329,30,1,1,9,2017
806.336,8,0.2,2,13,3,0,0,438,3,3,1,8,2017
85.44,3,0.0,0,9,3,0,0,438,3,3,1,8,2017
344.91,3,0.0,1,14,3,1,0,94,9,2,1,8,2017
70.97,5,0.8,1,1,1,2,0,24,11,0,0,5,2018
36.784,2,0.2,1,2,1,2,0,24,11,0,1,5,2018
743.988,2,0.4,2,13,2,2,0,374,36,1,0,5,2019
11.212,2,0.8,1,3,2,0,0,80,11,0,0,3,2018
4.712,2,0.6,0,9,2,0,0,80,11,0,0,3,2018
180.98,5,0.8,1,1,2,0,0,80,11,0,0,3,2018
60.416,2,0.2,1,14,2,0,0,80,11,0,1,3,2018
299.99,1,0.0,2,6,3,0,0,452,45,3,1,8,2020
192.16,4,0.0,1,12,3,0,0,452,45,3,1,8,2020
242.624,8,0.2,2,13,3,0,0,452,45,3,1,8,2020
46.74,3,0.0,1,14,3,0,0,452,45,3,1,8,2020
174.95,5,0.0,2,0,3,0,0,452,45,3,1,8,2020
100.704,6,0.2,1,3,3,0,0,452,45,3,1,8,2020
368.91,9,0.0,1,12,1,2,0,418,20,0,1,6,2019
8.02,1,0.0,1,3,1,2,0,418,20,0,1,6,2019
171.04,4,0.0,1,14,1,2,0,418,20,0,1,6,2019
19.44,3,0.0,1,12,3,2,0,150,2,2,1,12,2019
13.092,4,0.7,1,3,3,0,0,216,31,2,0,9,2018
122.94,3,0.0,1,1,3,0,0,329,30,1,1,12,2017
35.448,7,0.2,1,3,3,0,0,329,30,1,1,12,2017
19.98,2,0.0,2,13,3,0,0,124,6,1,1,4,2017
69.375,1,0.5,0,16,3,0,0,24,11,0,0,1,2020
31.68,4,0.2,1,15,3,0,0,24,11,0,1,1,2020
2003.168,4,0.2,2,13,3,0,0,24,11,0,1,1,2020
9.344,2,0.2,1,2,3,0,0,24,11,0,1,1,2020
2563.056,8,0.1,0,5,3,0,0,329,30,1,1,12,2019
387.136,4,0.2,0,5,3,1,0,136,3,3,1,10,2019
3.424,1,0.2,1,2,2,2,0,464,33,1,1,6,2018
1085.42,7,0.0,1,14,3,1,0,316,30,1,1,6,2020
43.056,9,0.2,1,12,3,2,0,240,33,1,1,6,2018
3.762,3,0.7,1,3,3,2,0,473,8,2,0,2,2019
34.86,2,0.7,1,3,3,2,0,473,8,2,0,2,2019
432.456,3,0.2,1,14,3,2,0,473,8,2,1,2,2019
675.06,3,0.0,1,14,3,0,0,94,9,2,1,4,2020
65.232,3,0.2,1,7,0,1,0,216,31,2,1,5,2020
207.0,3,0.2,0,5,0,1,0,216,31,2,1,5,2020
600.53,2,0.3,2,11,2,2,0,424,11,0,1,12,2018
59.904,2,0.2,1,2,2,2,0,424,11,0,1,12,2018
637.44,8,0.2,2,0,2,2,0,424,11,0,1,12,2018
51.756,3,0.6,0,9,2,2,0,424,11,0,0,12,2018
31.104,6,0.2,1,12,3,2,0,295,8,2,1,8,2017
47.96,5,0.2,1,2,3,2,0,295,8,2,1,8,2017
158.928,7,0.2,2,0,3,2,0,295,8,2,1,8,2017
211.248,6,0.2,1,1,3,2,0,295,8,2,1,8,2017
5.552,2,0.2,1,15,3,2,0,295,8,2,0,8,2017
2.952,1,0.2,1,10,3,2,0,295,8,2,1,8,2017
10.332,3,0.7,1,3,3,0,0,488,33,1,0,12,2018
18.368,4,0.2,1,3,3,1,0,452,45,3,1,11,2020
299.9,2,0.0,2,13,3,0,0,329,30,1,1,3,2020
26.55,9,0.0,1,7,3,1,0,16,44,2,1,5,2019
111.98,2,0.0,2,0,3,1,0,16,44,2,1,5,2019
4.928,2,0.2,0,9,3,1,0,74,31,2,1,7,2018
11.784,3,0.2,1,10,3,1,0,74,31,2,1,7,2018
7.98,3,0.0,1,2,3,0,0,418,3,3,1,3,2017
180.96,2,0.0,1,7,3,0,0,123,20,0,1,4,2018
1649.95,5,0.0,2,0,3,1,0,266,3,3,1,7,2020
362.352,3,0.2,0,5,3,1,0,266,3,3,1,7,2020
73.584,2,0.2,2,13,2,2,0,438,3,3,1,10,2017
486.368,4,0.2,0,16,3,0,0,27,3,3,1,11,2020
32.4,5,0.0,1,12,3,2,0,490,34,0,1,8,2019
41.86,7,0.0,1,3,3,2,0,490,34,0,1,8,2019
77.56,2,0.0,1,3,3,2,0,490,34,0,1,8,2019
37.17,9,0.0,1,2,1,2,0,438,3,3,1,7,2019
137.352,3,0.2,1,14,3,0,0,207,41,0,1,3,2017
376.509,3,0.3,0,16,3,0,0,207,41,0,0,3,2017
62.72,4,0.0,0,9,3,0,0,94,9,2,1,1,2020
2939.93,7,0.0,2,13,3,0,0,94,9,2,1,1,2020
512.358,3,0.3,0,5,3,2,0,250,41,0,0,7,2017
3.488,2,0.2,1,8,3,2,0,250,41,0,1,7,2017
22.288,7,0.2,1,2,3,2,0,250,41,0,1,7,2017
16.032,3,0.2,1,12,3,2,0,250,41,0,1,7,2017
1.752,1,0.2,1,2,3,0,0,60,31,2,1,4,2020
20.992,8,0.2,1,2,3,0,0,60,31,2,1,4,2020
11.21,1,0.0,1,14,3,0,0,329,30,1,1,11,2020
45.04,2,0.2,1,2,0,0,0,109,41,0,1,12,2018
15.624,2,0.8,1,3,3,0,0,207,41,0,0,9,2019
8.74,2,0.0,1,1,3,0,0,262,30,1,1,11,2019
44.75,5,0.0,1,12,3,0,0,262,30,1,1,11,2019
61.68,5,0.2,1,14,0,2,0,197,8,2,1,9,2020
158.376,3,0.2,2,13,0,2,0,197,8,2,1,9,2020
2.864,4,0.8,1,3,2,1,0,24,11,0,0,7,2020
94.192,7,0.8,1,3,2,1,0,24,11,0,0,7,2020
143.7,3,0.0,1,12,3,0,0,35,28,1,1,10,2020
6.48,1,0.0,1,12,3,0,0,35,28,1,1,10,2020
7.88,4,0.0,2,0,3,0,0,329,30,1,1,11,2020
11.21,1,0.0,1,14,0,0,0,10,19,1,1,3,2019
354.9,5,0.0,0,5,0,0,0,10,19,1,1,3,2019
17.94,3,0.0,1,12,0,0,0,10,19,1,1,3,2019
51.8,4,0.0,1,3,0,0,0,10,19,1,1,3,2019
299.52,9,0.0,1,3,2,2,0,330,6,1,1,5,2020
7.7,2,0.0,1,2,3,0,0,16,44,2,1,7,2019
23.92,4,0.0,1,12,3,1,0,116,0,2,1,12,2017
